location,latitude,longitude,aqi,last_updated,size
"Yeonggwang-eup, Jeonnam, South Korea (영광읍 전남)",35.2779955,126.5119937,60,2024-05-27T18:00:00+09:00,1
"Luquan Yizhong, Shijiazhuang (石家庄市鹿泉一中)",38.085,114.347,72,2024-05-27T17:00:00+09:00,1
"Ningqiang County Government, Hanzhong (汉中宁强县政府)",32.831944439985,106.25305560044,63,2024-05-27T17:00:00+09:00,1
"Regional Environmental Office 14, Surat Thani, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 14)",9.126017,99.325145,47,2024-05-27T18:00:00+09:00,1
"Daejeong-eup, Jeju, South Korea (대정읍 제주)",33.2277489,126.2473589,52,2024-05-27T18:00:00+09:00,1
"Engineering College, Pingdingshan (平顶山平顶山工学院)",33.737,113.182,38,2024-05-27T18:00:00+09:00,1
"Chénghǎizi, Shantou (汕头澄海子站)",23.4714,116.7519,61,2024-05-27T18:00:00+09:00,1
"Electrical Machine North Factory, Hengshui (衡水市电机北厂)",37.758,115.695,57,2024-05-27T17:00:00+09:00,1
"Naharlagun, Naharlagun, India",27.103358,93.679645,0,2024-05-24T22:30:00+09:00,1
"cāng mén jiē zi zhàn, Jiuquan (酒泉仓门街子站)",39.746,98.509,78,2024-05-27T18:00:00+09:00,1
Xuzhou (徐州),34.20475,117.284072,46,2024-05-27T18:00:00+09:00,1
"Monitoring station, Guilin (桂林监测站)",25.2697,110.2819,59,2024-05-27T18:00:00+09:00,1
"Shanyang County Vocational Education Center, Shangluo (商洛山阳县职教中心)",33.52833332962,109.89944439964,0,2024-05-26T21:00:00+09:00,1
"化州博龙,  (茂名市化州博龙)",21.64168,110.662698,97,2024-05-27T16:00:00+09:00,1
"Hibiscus Road, Chongqing (重庆芙蓉中路)",29.328916,107.751833,42,2024-05-27T18:00:00+09:00,1
"Yichuan County Environmental Protection Bureau, Yanan (延安宜川县环保局)",36.055503000164,110.17908599982,66,2024-05-27T17:00:00+09:00,1
"Nong Prajak Public Park, Udon Thani, Thailand (สวนสาธารณะหนองประจักษ์ อุดรธานี)",17.414174,102.780926,43,2024-05-27T18:00:00+09:00,1
"Yī shāngchǎng, Siping (四平一商场)",43.1594,124.3711,16,2024-05-27T18:00:00+09:00,1
"Yogi, Naha, Okinawa, Japan (那覇那覇市)",26.2065885,127.6940118,0,2024-05-27T09:00:00+09:00,1
"yóutián yùnshū gōngsī, Puyang (濮阳油田运输公司)",35.761829,115.029216,46,2024-05-27T18:00:00+09:00,1
"S K Jalan Pegoh, Ipoh, Perak, Malaysia",4.553336,101.080236,60,2024-05-27T17:00:00+09:00,1
"Tōkaichimachi, Miyoshi-shi, Hiroshima-ken, Japan (三次市十日市町三次市)",34.7948279,132.8536574,15,2024-05-27T17:00:00+09:00,1
"Xiuying Hainan Hospital, Haikou (海口秀英海南医院)",20.0053,110.283,42,2024-05-27T18:00:00+09:00,1
"Quảng Ninh/K11 - Minh Thành, Vietnam",21.006153,106.859097,24,2024-05-27T18:00:00+09:00,1
"Martial Arts School, Nanchang (南昌武术学校)",28.7994,115.742,38,2024-05-27T16:00:00+09:00,1
"Songhae, Ganghwa-gun, Incheon, South Korea (송해 인천)",37.764444,126.463333,53,2024-05-27T18:00:00+09:00,1
"City committee communist party school, Loudi (娄底市委党校)",27.7314,112.0194,65,2024-05-27T18:00:00+09:00,1
"高州教育,  (茂名市高州教育)",21.919196,110.86338,42,2024-05-27T17:00:00+09:00,1
Shaoxing (绍兴),29.995762,120.586109,13,2024-05-27T18:00:00+09:00,1
"Wang Yen Subdistrict Administrative, Chachoengsao, Thailand (องค์การบริหารส่วนตำบลวังเย็น)",13.5885,101.2863333,42,2024-05-27T18:00:00+09:00,1
Qionghai (琼海),19.258404,110.47465,0,2024-05-27T00:00:00+09:00,1
"Field Crop Research Center, Rayong, Thailand (ศูนย์วิจัยพืชไร่ระยอง)",12.73518333,101.13565,35,2024-05-27T18:00:00+09:00,1
"Tajiri, Fukuoka, Japan (元岡福岡市西区)",33.5767169,130.2478853,53,2024-05-27T18:00:00+09:00,1
Shimonoseki (下関),33.9578307,130.941459,50,2024-05-27T17:00:00+09:00,1
"Inje(DMZ), Seoul, South Korea (인제(DMZ) 강원)",38.389557,128.248144,42,2024-05-27T18:00:00+09:00,1
"Beijing US Embassy, Beijing (北京美国大使馆)",39.954592,116.468117,93,2024-05-27T18:00:00+09:00,1
"Pingli County Civil Affairs Bureau, An'kang (安康平利县民政局)",32.390542000114,109.36869399973,76,2024-05-27T17:00:00+09:00,1
"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,5,2024-05-27T18:00:00+09:00,1
"Keelung, Taiwan (基隆)",25.129167,121.760056,38,2024-05-27T18:00:00+09:00,1
"Jianshe Road, Tianjin (天津建设路)",39.7188,117.30415,72,2024-05-27T18:00:00+09:00,1
"DM College of Science, Imphal, India",24.8207389,93.9423085,40,2024-05-27T14:30:00+09:00,1
"Bukpyeong-myeon, Gangwon, South Korea (북평면 강원)",37.43005,128.664717,63,2024-05-27T18:00:00+09:00,1
"Girls College, Sivasagar, India",26.987634,94.636574,65,2024-05-27T14:30:00+09:00,1
"Gwangyang Yulchon, Jeonnam, South Korea (광양 율촌 전남)",34.8943055556,127.61225,57,2024-05-27T18:00:00+09:00,1
"Yangxian government, Hanzhong (汉中洋县政府)",33.225000000251,107.54138889978,61,2024-05-27T17:00:00+09:00,1
"North/CPC Taoyuan Refinery F5, Taiwan",25.100133,121.21266,46,2024-05-27T17:00:00+09:00,1
"Yungang Hotel, Datong (大同云冈宾馆)",40.0758,113.2994,30,2024-05-27T18:00:00+09:00,1
"Xixiang County Monitoring Station, Hanzhong (汉中西乡县监测站)",32.990555559792,107.75833330034,55,2024-05-27T17:00:00+09:00,1
"Dayi County Urban Management Bureau, Weinan (渭南大荔县城管局)",34.791111109691,109.94611110015,95,2024-05-27T18:00:00+09:00,1
"Shiratori, Miyagi, Japan (中野仙台市宮城野区)",38.2648415,140.9762899,76,2024-05-27T17:00:00+09:00,1
"Quảng Ninh/Thành ủy Móng Cái , Vietnam",21.5242055,107.9650363,4,2024-05-27T18:00:00+09:00,1
"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",13.5234,99.814082,42,2024-05-27T18:00:00+09:00,1
"Mugangzi station, Zhaoqing (肇庆睦岗子站)",23.0706,112.427,85,2024-05-27T18:00:00+09:00,1
"Linqing Municipal Meteorological Bureau, Linqing City (临清市临清市气象局)",36.811944,115.733056,75,2024-05-27T17:00:00+09:00,1
"Lingling District Environmental Protection Bureau, Yongzhou (永州零陵区环保局)",26.2331,111.6236,59,2024-05-27T18:00:00+09:00,1
"Municipal party committee, Guangan (广安市委)",30.4576,106.6303,82,2024-05-27T18:00:00+09:00,1
"Keningau, Sabah, Malaysia",5.339317,116.163658,43,2024-05-27T17:00:00+09:00,1
"Huangyan EPA building, Taizhou (台州市黄岩环保大楼)",28.659261,121.280823,46,2024-05-27T18:00:00+09:00,1
"Hisainomuracho, Tsu, Mie, Japan (津立成小学校津市)",34.6775594,136.4890106,30,2024-05-27T17:00:00+09:00,1
"Sriaranyothai Kindergarten, Aranyaprathed, Sa Kaeo, Thailand (โรงเรียนอนุบาลศรีอรัญโญทัย สระแก้ว)",13.691888,102.502267,45,2024-05-27T18:00:00+09:00,1
"Ningde Stations, Ningde (宁德宁德市监测站)",26.6611,119.5392,70,2024-05-27T18:00:00+09:00,1
"Auditing bureau, Changzhi (长治审计局)",36.2126,113.0886,76,2024-05-27T18:00:00+09:00,1
"Nishikimachi, Asahikawa, Hokkaido Prefecture, Japan (北門旭川市)",43.7943399,142.329035,38,2024-05-27T18:00:00+09:00,1
"Yunxi District, Yueyang (岳阳云溪区)",29.4758,113.2621,63,2024-05-27T18:00:00+09:00,1
"Gageodo, Jeonnam, South Korea (가거도 전남)",34.076677,125.092276,58,2024-05-27T18:00:00+09:00,1
"Jungang-dong, Wonju-si, Gangwon, South Korea (중앙동(강원) 강원)",37.3528063,127.9475408,61,2024-05-27T14:00:00+09:00,1
"wǔ lián shíyàn xué, Wulian County (五莲县五莲实验学)",35.757222,119.210556,75,2024-05-27T17:00:00+09:00,1
"Railway Colony, Guwahati, India",26.181742,91.78063,36,2024-05-27T14:30:00+09:00,1
"江海富民,  (江门市江海富民)",22.5647,113.1075,61,2024-05-27T17:00:00+09:00,1
"Yilan, Taiwan (宜蘭)",24.747917,121.746394,23,2024-05-27T18:00:00+09:00,1
"City EPA, Jincheng (晋城市环保局)",35.4883,112.8564,50,2024-05-27T18:00:00+09:00,1
"lián gāng, Loudi (娄底涟钢)",27.7569,111.9561,68,2024-05-27T18:00:00+09:00,1
"Luonan County Luonan Middle School, Shangluo (商洛洛南县洛南中学)",34.093055559567,110.1500000003,95,2024-05-27T18:00:00+09:00,1
"Chencang EPA compound, Baoji (宝鸡陈仓区环保局家属楼)",34.35111111039,107.38861110022,103,2024-05-27T18:00:00+09:00,1
"Hagiwarachō Hane, Gero-shi, Gifu-ken, Japan (下呂下呂市)",35.8841427,137.2074433,17,2024-05-27T16:00:00+09:00,1
Sasebo (佐世保),33.1799153,129.7151101,107,2024-05-27T17:00:00+09:00,1
"Yongsu-ri, Gijang-gun, Busan, South Korea (용수리 부산)",35.325306,129.178434,58,2024-05-27T18:00:00+09:00,1
"Business college, High-tech zone (高新区商职学院)",36.635446,117.265095,79,2024-05-27T18:00:00+09:00,1
"Hardware Warehouse, Zhangjiakou (张家口市五金库)",40.811,114.881,57,2024-05-27T18:00:00+09:00,1
"tóng yuán dǎng xī, Fuzhoushi (抚州桐源党溪)",28.0797,116.2239,39,2024-05-27T18:00:00+09:00,1
"Ninth Middle School, Tongling (铜陵市第九中学)",30.8811,117.7442,70,2024-05-27T17:00:00+09:00,1
"City Monitoring Station, Neijiang (内江市监测站)",29.5953,105.0331,93,2024-05-27T18:00:00+09:00,1
"Makiminato, Urasoe, Okinawa, Japan (牧港浦添市)",26.2674534,127.7237584,0,2024-05-27T09:00:00+09:00,1
"Hwayang-myeon, Jeonnam, South Korea (화양면 전남)",34.685678,127.597412,51,2024-05-27T18:00:00+09:00,1
"Shandong Architecture University, Jinan (济南山东建筑大学)",36.68138889,117.1858333,79,2024-05-27T18:00:00+09:00,1
"Yucheng Zhongyi Square, Yuncheng County (郓城县郓城忠义广场)",35.570556,115.956667,80,2024-05-27T17:00:00+09:00,1
"Yanxian County Environmental Protection Bureau, Yanan (延安延长县环保局)",36.57611111044,110.00055559996,73,2024-05-27T17:00:00+09:00,1
"Mizuhashi Hatakera, Toyama-shi, Toyama-ken, Japan (富山水橋富山市)",36.7490982,137.3053588,13,2024-05-27T17:00:00+09:00,1
"Indrapuri, Indonesia",5.4218918,95.4463322,65,2024-05-27T18:00:00+09:00,1
"Lào Cai/Trạm gần KCN Tằng Loỏng 2, Vietnam",22.295501,104.133739,35,2024-05-27T18:00:00+09:00,1
"Rangoon US Embassy, Maynmar",16.8256,96.1445,21,2024-05-27T17:30:00+09:00,1
Oita (大分),33.2395578,131.609272,61,2024-05-27T17:00:00+09:00,1
"Enyacho, Izumo, Shimane, Japan (出雲保健所一般環境大気測定局出雲市)",35.3462402,132.750888,38,2024-05-27T17:00:00+09:00,1
"shì jí kòng zhōngxīn, Hechi (河池市疾控中心)",24.6967,108.1009,63,2024-05-27T18:00:00+09:00,1
"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,51,2024-05-27T17:00:00+09:00,1
"信宜新尚,  (茂名市信宜新尚)",22.35912,110.940261,50,2024-05-27T17:00:00+09:00,1
"Fengxian Nanqiao New City, Shanghai (奉贤南桥新城)",30.948883,121.478835,50,2024-05-27T18:00:00+09:00,1
"Songak-myeon, Chungnam, South Korea (송악면 충남)",36.731582,127.008906,51,2024-05-27T18:00:00+09:00,1
"Danseong-myeon, Chungbuk, South Korea (단성면 충북)",36.93885,128.32028,65,2024-05-27T18:00:00+09:00,1
"Huazhou District Government, Weinan (渭南华州区政府)",34.49944443971,109.77083329992,149,2024-05-27T18:00:00+09:00,1
"Jingbian County Old Environmental Protection Bureau, Yulin (榆林靖边县老环保局)",37.607500000126,108.80666669981,81,2024-05-27T17:00:00+09:00,1
"Stelleweg, Philippine",51.294498,3.749484,29,2024-05-27T17:00:00+09:00,1
"Janikovce, Nitra, Slovakia",48.2861955,18.1383259,68,2024-05-27T17:00:00+09:00,1
"KOPRIVNICA-2, Croatia",46.161288888889,16.843249666667,52,2024-05-27T16:00:00+09:00,1
"Roseggerstraße, hinter Stadtkai, Altersheim, Austria",47.3825,15.089166666667,15,2024-05-27T17:00:00+09:00,1
"Amlacher Kreuzung, Austria",46.827732,12.765622,30,2024-05-27T16:00:00+09:00,1
"Zemaitija, Lithuania",55.7296619,21.9292986,45,2024-05-27T17:00:00+09:00,1
"Spreewald +, Germany",51.897222222222,14.056666666667,34,2024-05-27T18:00:00+09:00,1
"Bornhöved, Schleswig-Holstein, Germany",54.09323,10.240596,0,2024-05-26T23:00:00+09:00,1
"Szolnok, Szolnok, Hungary",47.17712,20.19688,55,2024-05-27T16:00:00+09:00,1
"Kłodzko - Szkolna, Poland",50.43352222,16.65361389,42,2024-05-27T18:00:00+09:00,1
"Włocławek-Okrzei, Poland",52.658611111111,19.059166666667,52,2024-05-27T18:00:00+09:00,1
"Noorderdiep, Valthermond",52.875725,6.932432,23,2024-05-27T17:00:00+09:00,1
"Outreau, Nord-Pas-de-Calais, France",50.694352777777,1.5765724414782,0,2024-05-27T08:00:00+09:00,1
"OSIJEK-2, Croatia",45.557722222222,18.730860444444,53,2024-05-27T16:00:00+09:00,1
"Rymanów-Zdrój, Poland",49.546551,21.851008,29,2024-05-27T18:00:00+09:00,1
"Jesenik, Olomoucky, Czech Republic",50.24224,17.19018,34,2024-05-27T17:00:00+09:00,1
"Willem de Zwijgerlaan, Leiden",52.167753,4.50756,29,2024-05-27T17:00:00+09:00,1
"Norwich Lakenfields, United Kingdom",52.614193,1.301976,19,2024-05-27T17:00:00+09:00,1
"Harjula, Lohja, Finland",60.24903,24.06947,54,2024-05-27T18:00:00+09:00,1
"Kutna Hora-Orebitska, Stredocesky, Czech Republic",49.950473888889,15.260360833333,67,2024-05-27T17:00:00+09:00,1
"Brandenburg,Neuendorfer Str. v, Germany",52.409166666667,12.548333333333,34,2024-05-27T18:00:00+09:00,1
"Bern Bollwerk, Switzerland",46.951111111111,7.4408333333333,10,2024-05-27T17:00:00+09:00,1
"Kehl, Germany",48.578177777396,7.802272222307,24,2024-05-27T18:00:00+09:00,1
"Vichy, Auvergne, France",46.130441,3.425693,21,2024-05-27T18:00:00+09:00,1
"Bethune Stade, Nord-Pas-de-Calais, France",50.535387462976,2.6356918012711,0,2024-05-27T08:00:00+09:00,1
"Antwerpen (luchtbal), Belgium",51.2609897097,4.4243990073774,24,2024-05-27T18:00:00+09:00,1
"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule, Austria",48.2125,15.634167,34,2024-05-27T16:00:00+09:00,1
"Radal, Bergen, Norway",60.294268,5.324619,36,2024-05-27T17:00:00+09:00,1
"Kutina-1, Croatia",45.479055555556,16.780666666667,65,2024-05-27T16:00:00+09:00,1
"Kreuth 8b, Josef Zobernig, Austria",46.678611111111,12.974444444444,5,2024-05-27T16:00:00+09:00,1
"Lugano Universita, Switzerland",46.011111111111,8.9572222222222,24,2024-05-27T17:00:00+09:00,1
"Wasserkuppe, Germany",50.498888888889,9.9366666666667,28,2024-05-27T17:00:00+09:00,1
"Comuna Sânpetru, Sânpetru, Romania",45.7167,25.6333,34,2024-05-27T18:00:00+09:00,1
"Dębica-Grottgera-WIOS, Poland",50.054786,21.416256,40,2024-05-27T18:00:00+09:00,1
"Tirolerbrücke (westl. v. Westbahnhof), Austria",46.6125,13.841389,7,2024-05-27T17:00:00+09:00,1
"Inntalautobahn A12 km 132,56, Austria",47.2169472,10.7357167,7,2024-05-27T17:00:00+09:00,1
"Ulm, Germany",48.396866667006,9.9789750003815,18,2024-05-27T18:00:00+09:00,1
"Stuttgart Arnulf-Klett-Platz, Germany",48.783150000042,9.1807305558523,26,2024-05-27T18:00:00+09:00,1
"Revin, Champagne Ardenne, France",49.9078,4.6299111111112,20,2024-05-27T15:00:00+09:00,1
"Havinnes, Belgium",50.616718403998,3.4576244275226,13,2024-05-27T18:00:00+09:00,1
"Mgu, Moscow, Moscow, Russia (МГУ, Москва)",55.707241,37.52241,38,2024-05-27T17:00:00+09:00,1
"Rzeszów-Piłsudskiego-WIOS, Poland",50.040711,22.004364,34,2024-05-27T18:00:00+09:00,1
"Celje, Slovenia",46.234514214963,15.262476003912,49,2024-05-27T15:00:00+09:00,1
"Karlskrona N Smedjegatan Ö Köpmansgatan, Sweden",56.164011418455,15.58894080136,5,2024-05-27T16:00:00+09:00,1
"Rue Saint-Maur, Lunéville-D31, France",48.584835277494,6.4835814681773,0,2024-05-20T14:00:00+09:00,1
"Kecskemét, Kecskemét, Hungary",46.90234,19.68875,55,2024-05-27T16:00:00+09:00,1
"Prachatice, Jihocesky, Czech Republic",49.016086666667,14.000444444444,49,2024-05-27T16:00:00+09:00,1
"Cesky Tesin, Moravskoslezsky, Czech Republic",49.748958611111,18.609725833333,72,2024-05-27T17:00:00+09:00,1
"Eisenhüttenstadt, Germany",52.146111111111,14.638055555556,46,2024-05-27T18:00:00+09:00,1
"Bielefeld Detmolder Straße, Germany",52.00562,8.55279,32,2024-05-27T16:00:00+09:00,1
"Tarnów, Małopolska, Poland",50.020169,21.004167,40,2024-05-27T18:00:00+09:00,1
"Sarród, Sarród, Hungary",47.67148,16.83955,22,2024-05-27T17:00:00+09:00,1
"Usti n.L.-Vseboricka, Ustecky, Czech Republic",50.683124444444,13.997873333333,63,2024-05-27T17:00:00+09:00,1
"Karlsruhe-Nordwest, Germany",49.028594444063,8.355647222201,26,2024-05-27T18:00:00+09:00,1
"Saint-ode, Belgium",50.027029019513,5.5930169146105,1,2024-05-27T17:00:00+09:00,1
"Pécs Boszorkány u., Pécs, Hungary",46.08031,18.21117,49,2024-05-27T17:00:00+09:00,1
"Vác, Csányi krt., Vác, Hungary",47.773969,19.139816,40,2024-05-27T16:00:00+09:00,1
"Mühlgasse, Ecke Franz Josef-Straße, Austria",47.044722222222,15.152777777778,13,2024-05-27T16:00:00+09:00,1
"St.Gallen Stuelegg, Switzerland",47.407033127138,9.3943378278476,28,2024-05-27T17:00:00+09:00,1
"Morvan, France",47.27476,4.099476,24,2024-05-27T15:00:00+09:00,1
"Notre Dame De Gravenchon - Pasteur, Le Havre, France",49.493354740119,0.5718525820939,9,2024-05-27T18:00:00+09:00,1
"Ihalainen 2, Lappeenranta, Finland",61.03879,28.17635,47,2024-05-27T18:00:00+09:00,1
"Kraków, os. Wadów, Małopolska, Poland",50.100569,20.122561,52,2024-05-27T17:00:00+09:00,1
"Churanov, Jihocesky, Czech Republic",49.068435555556,13.614801388889,49,2024-05-27T16:00:00+09:00,1
"Hunsrück-Leisel, Germany",49.741035,7.193486,26,2024-05-27T18:00:00+09:00,1
"Bebra, Germany",50.97,9.8,26,2024-05-27T17:00:00+09:00,1
"Str. Libertăţii, Târgu Mureş, Romania",46.5338813,24.5356711,34,2024-05-27T18:00:00+09:00,1
"Hortobágy, Kunmadaras, Hungary",47.46567,20.891035,0,2024-05-27T07:00:00+09:00,1
"Stadionstraße, südlich des Sportplatzes, Austria",47.178333333333,14.676666666667,10,2024-05-27T17:00:00+09:00,1
"Gorzów Wielkopolski, Poland",52.73821389,15.22866667,56,2024-05-27T18:00:00+09:00,1
"Westpfalz-Dunzweiler, Germany",49.4161821,7.3048053,22,2024-05-27T18:00:00+09:00,1
"Biała Podlaska, Poland",52.0387126,23.1445026,42,2024-05-27T18:00:00+09:00,1
"Frankfurt (Oder), Germany",52.334444444444,14.525833333333,53,2024-05-27T18:00:00+09:00,1
"Leipzig-Mitte, Germany",51.3397656,12.3750967,34,2024-05-27T16:00:00+09:00,1
"Szczecinek ul. Przemysłowa, Poland",53.6989,16.70457222,23,2024-05-27T18:00:00+09:00,1
"Perigueux-Picasso, Aquitaine, France",45.189825392579,0.727184115413,28,2024-05-27T18:00:00+09:00,1
"Knarrdalstranda, Grenland, Norway",59.13354,9.6219,54,2024-05-27T17:00:00+09:00,1
"Str. Izvoare, Bacău, Romania",46.5442604,26.9301656,34,2024-05-27T18:00:00+09:00,1
"Oder, Schwedt, Germany",53.064166666667,14.285,46,2024-05-27T18:00:00+09:00,1
"Chamonix, France",45.922590754029,6.869920034221,9,2024-05-27T15:00:00+09:00,1
"Verneuil, France",46.81467,2.61012,27,2024-05-27T16:00:00+09:00,1
"Bottenviksvägen, Pietarsaari, Finland",63.67912,22.71837,40,2024-05-27T18:00:00+09:00,1
"Prebuz, Karlovarsky, Czech Republic",50.372478611111,12.615380277778,60,2024-05-27T16:00:00+09:00,1
"Jungfraujoch, Switzerland",46.5475,7.985,34,2024-05-27T17:00:00+09:00,1
"Borken-Gemen, Germany",51.862042,6.874469,28,2024-05-27T16:00:00+09:00,1
"Kreisverkehr Hagerkreuzung, S-Seite, Austria",47.68259,13.09995,10,2024-05-27T17:00:00+09:00,1
"Lublin ul.Obywatelska, Poland",51.258828,22.570467,38,2024-05-27T18:00:00+09:00,1
"Paloasema, Äänekoski, Finland",62.60229,25.73985,30,2024-05-27T18:00:00+09:00,1
"Parkovaya, Moscow, Moscow, Russia (Мобильная станция Парковая, Москва)",55.804364,37.839048,0,2024-05-25T16:00:00+09:00,1
"Marktler Straße, Burghausen, Germany",48.1722093,12.8305017,22,2024-05-27T17:00:00+09:00,1
"Laives Leifers, Bolzano Alto Adige, Italy",46.4271136,11.3372914,13,2024-05-27T13:00:00+09:00,1
"Oberjoch, Bad Hindelang, Germany",47.5154473,10.4057903,37,2024-05-27T16:00:00+09:00,1
"Vielsalm, Belgium",50.303207830366,6.0017362891249,4,2024-05-27T18:00:00+09:00,1
"Dole, France",47.09534,5.49081,26,2024-05-27T15:00:00+09:00,1
"Bdul. N. Iorga, Iasi, Romania",47.148879,27.5793737,19,2024-05-27T18:00:00+09:00,1
"Floridsdorf, Gerichtsgasse 1a (Prager Str. 65m), Austria",48.261086,16.396954,34,2024-05-27T17:00:00+09:00,1
"Gimnazjum, Płock, Mazowieckie, Poland",52.556206,19.687706,2,2024-05-27T17:00:00+09:00,1
"Dubendorf Empa, Switzerland",47.403055555556,8.6133333333333,24,2024-05-27T17:00:00+09:00,1
"Traf Saint Quent 14, Picardie, France",49.843055555556,3.2822222222221,0,2024-05-27T07:00:00+09:00,1
